ticker,symbolFA,nameFA,industryIndex,market
IRO1PAKS0001,شپاکسا,پاکسان‌,IREXCLEANINGPRODUCT,11
IRO1PKER0001,کرماشا,صنایع پتروشیمی کرمانشاه,IREXAGRICULTURALCHEMICALS,11
IRO1ABAD0001,ثاباد,توریستی ورفاهی آبادگران ایران,IREXCONSTRUCTION,15
IRO1ABDI0001,دعبید,لابراتوارداروسازی‌ دکترعبیدی‌,IREXPHARMACEUTICALS,15
IRO1ABIK0001,سابیک,سیمان آبیک,IREXOTHERNONMETALLICPRODUCTS,15
IRO1ALBZ0001,والبر,سرمایه‌ گذاری‌ البرز(هلدینگ‌,IREXINVESTMENTS,11
IRO1ALIR0001,فایرا,آلومینیوم‌ایران‌,IREXMETALSEXIRON,15
IRO1ALMR0001,فمراد,آلومراد,IREXMETALSEXIRON,15
IRO1ALVN0001,کلوند,کاشی‌ الوند,IREXTILE,15
IRO1AMIN0001,دامین,داروسازی‌ امین‌,IREXPHARMACEUTICALS,13
IRO1AMLH0001,شاملا,معدنی‌ املاح‌ ایران‌,IREXCHEMICALSDIVERSIFIED,15
IRO1ARDK0001,کسرا,سرامیک‌های‌صنعتی‌اردکان‌,IREXOTHERNONMETALLICPRODUCTS,13
IRO1ASAL0001,لابسا,آبسال‌,IREXMACHINERY,15
IRO1ASIA0001,آسیا,بیمه آسیا,IREXINSURANCEDIVERSIFIED,13
IRO1ATDM0001,واتی,سرمایه‌ گذاری‌ آتیه‌ دماوند,IREXINVESTMENTS,13
IRO1ATIR0001,خاهن,آهنگری‌ تراکتورسازی‌ ایران‌,IREXAUTOPARTS,13
IRO1AYEG0001,پردیس,سرمایه گذاری پردیس,IREXINVESTMENTS,11
IRO1AZAB0001,فاذر,صنایع‌ آذرآب‌,IREXMETALLICPRODUCTS,15
IRO1AZIN0001,خاذین,سایپاآذین‌,IREXAUTOPARTS,15
IRO1BAFG0001,کبافق,معادن‌ بافق‌,IREXMETALLICORES,15
IRO1BAHN0001,فباهنر,مس‌ شهیدباهنر,IREXMETALSEXIRON,11
IRO1BALB0001,البرز,بیمه البرز,IREXINSURANCEDIVERSIFIED,11
IRO1BALI0001,وبوعلی,سرمایه‌گذاری‌بوعلی‌,IREXINVESTMENTS,13
IRO1BAMA0001,کاما,باما,IREXMETALLICORES,11
IRO1BANK0001,وبانک,سرمایه گذاری گروه توسعه ملی,IREXINVESTMENTS,11
IRO1BANS0001,وانصار,بانک انصار,IREXBANKSCREDITINSTITUTIONS,11
IRO1BARZ0001,پکرمان,گروه‌ صنعتی‌ بارز,IREXRUBBERPLASTICS,15
IRO1BDAN0001,دانا,بیمه دانا,IREXINSURANCEDIVERSIFIED,15
IRO1BENN0001,غبهنوش,بهنوش‌ ایران‌,IREXBEVERAGESOFTDRINKS,15
IRO1BHMN0001,خبهمن,گروه‌بهمن‌,IREXINVESTMENTS,11
IRO1BIME0001,وبیمه,سرمایه‌ گذاری‌ صنعت‌ بیمه‌,IREXINVESTMENTS,13
IRO1BMEL0001,ملت,بیمه ملت,IREXINSURANCEDIVERSIFIED,13
IRO1BMLT0001,وبملت,بانک ملت,IREXBANKSCREDITINSTITUTIONS,11
IRO1BMPS0001,شپارس,بین‌ المللی‌ محصولات‌ پارس‌,IREXCLEANINGPRODUCT,15
IRO1BOTA0001,لبوتان,گروه‌صنعتی‌بوتان‌,IREXAPPLIANCES,13
IRO1BPAR0001,وپارس,بانک‌پارسیان‌,IREXBANKSCREDITINSTITUTIONS,13
IRO1BPAS0001,وپاسار,بانک پاسارگاد,IREXBANKSCREDITINSTITUTIONS,13
IRO1BPST0001,وپست,پست بانک ایران,IREXBANKSCREDITINSTITUTIONS,15
IRO1BROJ0001,نبروج,نساجی‌ بروجرد,IREXTEXTILE,15
IRO1BSDR0001,وبصادر,بانک صادرات ایران,IREXBANKSCREDITINSTITUTIONS,13
IRO1BSTE0001,ثاخت,بین‌المللی‌توسعه‌ساختمان,IREXCONSTRUCTION,15
IRO1BTEJ0001,وتجارت,بانک تجارت,IREXBANKSCREDITINSTITUTIONS,13
IRO1CHAR0001,خچرخش,چرخشگر,IREXAUTOPARTS,13
IRO1CHCH0001,غچین,کشت‌ و صنعت‌ چین‌ چین,IREXOTHERFOODPRODUCTS,15
IRO1CHML0001,کچاد,معدنی‌وصنعتی‌چادرملو,IREXMETALLICORES,11
IRO1COMB0001,تکمبا,کمباین‌ سازی‌ ایران‌,IREXMACHINERY,15
IRO1CONT0001,آکنتور,کنتورسازی‌ایران‌,IREXMETERINSTRUMENTS,13
IRO1CRBN0001,شکربن,کربن‌ ایران‌,IREXCHEMICALSDIVERSIFIED,15
IRO1DABO0001,دابور,داروسازی‌ ابوریحان‌,IREXPHARMACEUTICALS,15
IRO1DADE0001,مداران,داده‌پردازی‌ایران‌,IREXTECHNOLOGYHARDWAREEQUIPMENT,13
IRO1DAML0001,ددام,داروسازی زاگرس فارمد پارس,IREXPHARMACEUTICALS,15
IRO1DALZ0001,دالبر,البرزدارو,IREXPHARMACEUTICALS,11
IRO1DDPK0001,دشیمی,شیمی‌ داروئی‌ داروپخش‌,IREXPHARMACEUTICALS,15
IRO1DARO0001,وپخش,داروپخش‌ (هلدینگ‌,IREXINVESTMENTS,11
IRO1DFRB0001,دفارا,داروسازی‌ فارابی‌,IREXPHARMACEUTICALS,13
IRO1DJBR0001,دجابر,داروسازی‌ جابرابن‌حیان‌,IREXPHARMACEUTICALS,11
IRO1DKSR0001,دکوثر,داروسازی‌ کوثر,IREXPHARMACEUTICALS,13
IRO1DLGM0001,دلقما,دارویی‌ لقمان‌,IREXPHARMACEUTICALS,15
IRO1DMOR0001,غدشت,دشت‌ مرغاب‌,IREXFARMPRODUCTS,15
IRO1DMVN0001,کدما,معدنی‌ دماوند,IREXMETALLICORES,15
IRO1DODE0001,شدوص,دوده‌ صنعتی‌ پارس‌,IREXCHEMICALSDIVERSIFIED,15
IRO1DOSE0001,داسوه,داروسازی‌ اسوه‌,IREXPHARMACEUTICALS,15
IRO1DPAK0001,دارو,کارخانجات‌داروپخش‌,IREXPHARMACEUTICALS,15
IRO1DRKH0001,پدرخش,درخشان‌ تهران‌,IREXRUBBERPLASTICS,15
IRO1DRZK0001,درازک,دارویی‌ رازک‌,IREXPHARMACEUTICALS,15
IRO1DSIN0001,دسینا,داروسازی‌ سینا,IREXPHARMACEUTICALS,15
IRO1DSOB0001,دسبحا,گروه دارویی سبحان,IREXINVESTMENTS,11
IRO1DZAH0001,دزهراوی,داروسازی‌زهراوی‌,IREXPHARMACEUTICALS,15
IRO1EPRS0001,رتاپ,تجارت الکترونیک پارسیان,IREXIT,13
IRO1EXIR0001,دلر,داروسازی‌ اکسیر,IREXPHARMACEUTICALS,15
IRO1FAIR0001,فولاژ,فولاد آلیاژی ایران,IREXSTEELIRON,13
IRO1FAJR0001,فجر,فولاد امیرکبیرکاشان,IREXSTEELIRON,15
IRO1FIBR0001,چفیبر,فیبر ایران‌,IREXWOOD,15
IRO1FKAS0001,فخاس,فولاد خراسان,IREXSTEELIRON,13
IRO1FKHZ0001,فخوز,فولاد خوزستان,IREXSTEELIRON,11
IRO1FNAR0001,خزر,فنرسازی‌زر,IREXAUTOPARTS,15
IRO1FOLD0001,فولاد,فولاد مبارکه اصفهان,IREXSTEELIRON,11
IRO1FRIS0001,فروس,فروسیلیس‌ ایران‌,IREXSTEELIRON,13
IRO1FRVR0001,فرآور,فرآوری‌موادمعدنی‌ایران‌,IREXMETALSEXIRON,13
IRO1FTIR0001,دفرا,فرآورده‌های‌ تزریقی‌ ایران‌,IREXPHARMACEUTICALS,15
IRO1GBEH0001,وصنا,گروه‌صنایع‌بهشهرایران‌,IREXINVESTMENTS,13
IRO1GCOZ0001,غگل,گلوکوزان‌,IREXOTHERFOODPRODUCTS,15
IRO1GESF0001,قصفها,قنداصفهان‌,IREXSUGAR,15
IRO1GDIR0001,وغدیر,سرمایه‌گذاری‌غدیر(هلدینگ‌,IREXINVESTMENTS,11
IRO1GGAZ0001,قزوین,کارخانجات‌ قند قزوین‌,IREXSUGAR,15
IRO1GHAT0001,ختوقا,قطعات‌ اتومبیل‌ ایران‌,IREXINVESTMENTS,13
IRO1GHEG0001,قهکمت,قندهکمتان‌,IREXSUGAR,15
IRO1GHND0001,قشهد,شهد,IREXSUGAR,15
IRO1GLOR0001,قلرست,قند لرستان‌,IREXSUGAR,15
IRO1GMEL0001,وملی,گروه‌ صنعتی‌ ملی‌ (هلدینگ‌,IREXINVESTMENTS,15
IRO1GMRO0001,قمرو,قند مرودشت‌,IREXSUGAR,15
IRO1GNBO0001,قنیشا,قند نیشابور,IREXSUGAR,15
IRO1GOLG0001,کگل,معدنی و صنعتی گل گهر,IREXMETALLICORES,11
IRO1GORJ0001,غگرجی,بیسکویت‌ گرجی‌,IREXCONFECTIONERS,15
IRO1GOST0001,خگستر,گسترش‌سرمایه‌گذاری‌ایران‌خودرو,IREXINVESTMENTS,11
IRO1GPSH0001,قپیرا,فرآورده‌های‌غدایی‌وقندپیرانشهر,IREXSUGAR,15
IRO1GSBE0001,قثابت,قند ثابت‌ خراسان‌,IREXSUGAR,15
IRO1GSKE0001,تکشا,گسترش‌صنایع‌وخدمات‌کشاورزی‌,IREXMACHINERY,15
IRO1GTSH0001,شگل,گلتاش‌,IREXCLEANINGPRODUCT,15
IRO1HFRS0001,حفارس,حمل و نقل بین المللی خلیج فارس,IREXTRUCKING,15
IRO1HJPT0001,حپترو,حمل و نقل پتروشیمی( سهامی عام,IREXTRUCKING,15
IRO1HMRZ0001,همراه,شرکت ارتباطات سیار ایران,IREXTELECOMSERVICES,15
IRO1HSHM0001,حفاری,حفاری شمال,IREXDRILLING,11
IRO1HTOK0001,حتوکا,حمل‌ونقل‌توکا,IREXTRUCKING,15
IRO1IDOC0001,واعتبار,سرمایه گذاری اعتبار ایران,IREXINVESTMENTS,15
IRO1IAGM0001,مرقام,ایران‌ارقام‌,IREXTECHNOLOGYHARDWAREEQUIPMENT,15
IRO1IKCO0001,خودرو,ایران‌ خودرو,IREXAUTOMANUFACTURERS,15
IRO1IKHR0001,وخارزم,سرمایه گذاری خوارزمی,IREXINVESTMENTS,11
IRO1INDM0001,خکمک,کمک‌فنرایندامین‌,IREXAUTOPARTS,15
IRO1INFO0001,رانفور,خدمات‌انفورماتیک‌,IREXIT,11
IRO1IPAR0001,پارسیان,بیمه پارسیان,IREXINSURANCEDIVERSIFIED,13
IRO1IRDR0001,دیران,ایران‌دارو,IREXPHARMACEUTICALS,15
IRO1JAMD0001,فجام,جام‌دارو,IREXMETALLICPRODUCTS,15
IRO1JOSH0001,بکاب,صنایع‌جوشکاب‌یزد,IREXINDUSTRIALEQUIPMENTCOMPONENTS,15
IRO1KALZ0001,بالبر,کابل‌ البرز,IREXINDUSTRIALEQUIPMENTCOMPONENTS,15
IRO1KCHI0001,کخاک,صنایع‌خاک‌چینی‌ایران‌,IREXOTHERNONMETALLICPRODUCTS,15
IRO1KDPS0001,غدام,خوراک‌ دام‌ پارس‌,IREXOTHERFOODPRODUCTS,15
IRO1KFAN0001,خفنر,فنرسازی‌خاور,IREXAUTOPARTS,15
IRO1KGND0001,بکام,کارخانجات تولیدی شهید قندی,IREXINDUSTRIALEQUIPMENTCOMPONENTS,13
IRO1KHAZ0001,لخزر,پارس‌ خزر,IREXAPPLIANCES,13
IRO1KHFZ0001,کحافظ,کاشی‌ وسرامیک‌ حافظ‌,IREXTILE,15
IRO1KHSH0001,خشرق,الکتریک‌ خودرو شرق‌,IREXAUTOPARTS,15
IRO1KLBR0001,غالبر,لبنیات‌کالبر,IREXDAIRY,15
IRO1KIMI0001,دکیمی,کیمیدارو,IREXPHARMACEUTICALS,11
IRO1KPRS0001,کپارس,کاشی‌ پارس‌,IREXTILE,15
IRO1KRAF0001,وکار,بانک‌ کارآفرین‌,IREXBANKSCREDITINSTITUTIONS,13
IRO1KRIR0001,خکار,ایرکا پارت صنعت,IREXAUTOPARTS,13
IRO1KRTI0001,چکارن,کارتن‌ ایران‌,IREXPAPERPRODUCTS,15
IRO1KSAD0001,کسعدی,کاشی‌ سعدی‌,IREXTILE,15
IRO1KSHJ0001,حکشتی,کشتیرانی جمهوری اسلامی ایران,IREXINVESTMENTS,15
IRO1KSIM0001,فاسمین,کالسیمین‌,IREXMETALSEXIRON,11
IRO1KSKA0001,چکاوه,صنایع‌کاغذسازی‌کاوه‌,IREXPAPERPRODUCTS,15
IRO1LAMI0001,فلامی,لامیران‌,IREXMETALLICPRODUCTS,15
IRO1LEAB0001,شلعاب,لعابیران‌,IREXCHEMICALSDIVERSIFIED,15
IRO1LAPS0001,بشهاب,لامپ‌ پارس‌ شهاب‌,IREXELECTRICALMACHINERY,15
IRO1LENT0001,خلنت,لنت‌ ترمزایران‌,IREXAUTOPARTS,15
IRO1LKGH0001,ولغدر,لیزینگ‌خودروغدیر,IREXLEASING,13
IRO1LMIR0001,فلوله,لوله‌وماشین‌سازی‌ایران‌,IREXSTEELIRON,15
IRO1LPAK0001,غپاک,لبنیات‌ پاک‌,IREXDAIRY,15
IRO1LSMD0001,ولصنم,لیزینگ‌صنعت‌ومعدن‌,IREXLEASING,11
IRO1LZIN0001,ولیز,لیزینگ‌ایران‌,IREXLEASING,13
IRO1MADN0001,ومعادن,توسعه‌معادن‌وفلزات‌,IREXINVESTMENTS,11
IRO1MAGS0001,زمگسا,کشاورزی‌ ودامپروی‌ مگسال‌,IREXFARMPRODUCTS,15
IRO1MAPN0001,رمپنا,گروه مپنا (سهامی عام),IREXENGINEERING,13
IRO1MARK0001,فاراک,ماشین‌ سازی‌ اراک‌,IREXMETALLICPRODUCTS,15
IRO1MESI0001,خوساز,محورسازان‌ایران‌خودرو,IREXAUTOPARTS,15
IRO1MHKM0001,خمهر,مهرکام‌پارس‌,IREXAUTOPARTS,15
IRO1MINO0001,غپینو,پارس‌ مینو,IREXCONFECTIONERS,13
IRO1MKBT0001,اخابر,مخابرات ایران,IREXTELECOMSERVICES,11
IRO1MNGZ0001,کمنگنز,معادن‌منگنزایران‌,IREXMETALLICORES,15
IRO1MNMH0001,تمحرکه,ماشین‌سازی‌نیرومحرکه‌,IREXMACHINERY,15
IRO1MNSR0001,خنصیر,مهندسی‌نصیرماشین‌,IREXAUTOPARTS,15
IRO1MOTJ0001,بموتو,موتوژن‌,IREXELECTRICALMACHINERY,11
IRO1MRAM0001,غمهرا,تولیدی‌مهرام‌,IREXOTHERFOODPRODUCTS,15
IRO1MRGN0001,غمارگ,مارگارین‌,IREXFARMPRODUCTS,13
IRO1MRIN0001,نمرینو,ایران‌ مرینوس‌,IREXTEXTILE,15
IRO1MSKN0001,ثمسکن,سرمایه‌گذاری‌ مسکن‌,IREXINVESTMENTS,11
IRO1MSMI0001,فملی,ملی‌ صنایع‌ مس‌ ایران‌,IREXMETALSEXIRON,11
IRO1MSTI0001,خموتور,موتورسازان‌تراکتورسازی‌ایران‌,IREXAUTOPARTS,13
IRO1NAFT0001,ونفت,سرمایه‌گذاری‌ صنعت‌ نفت‌,IREXINVESTMENTS,11
IRO1NALM0001,فنوال,نورد آلومینیوم‌,IREXMETALSEXIRON,15
IRO1NASI0001,کفرا,فراورده‌ های‌ نسوزایران‌,IREXOTHERNONMETALLICPRODUCTS,15
IRO1NGFO0001,فنورد,نوردوقطعات‌ فولادی‌,IREXSTEELIRON,15
IRO1NBEH0001,شبهرن,نفت‌ بهران‌,IREXPETROLEUMPRODUCTS,11
IRO1NIKI0001,ونیکی,سرمایه‌گذاری‌ ملی‌ایران‌,IREXINVESTMENTS,11
IRO1NIRO0001,بنیرو,نیروترانس‌,IREXELECTRICALMACHINERY,13
IRO1NJEY0001,شجی,شرکت نفت جی,IREXPETROLEUMPRODUCTS,15
IRO1NKOL0001,شکلر,نیروکلر,IREXCHEMICALSDIVERSIFIED,13
IRO1NMOH0001,خمحرکه,نیرو محرکه‌,IREXAUTOPARTS,13
IRO1NOSH0001,غنوش,نوش‌ مازندران‌,IREXFARMPRODUCTS,15
IRO1NOVN0001,ونوین,بانک‌اقتصادنوین‌,IREXBANKSCREDITINSTITUTIONS,13
IRO1NPRS0001,شنفت,نفت‌ پارس‌,IREXPETROLEUMPRODUCTS,11
IRO1NSAZ0001,کاذر,فرآورده‌های‌نسوزآذر,IREXOTHERNONMETALLICPRODUCTS,15
IRO1NSPS0001,کفپارس,فرآورده‌های‌ نسوز پارس‌,IREXOTHERNONMETALLICPRODUCTS,15
IRO1NSTH0001,ثنوسا,نوسازی‌وساختمان‌تهران‌,IREXCONSTRUCTION,15
IRO1OFRS0001,ثفارس,عمران‌وتوسعه‌فارس‌,IREXCONSTRUCTION,15
IRO1OFST0001,چافست,افست‌,IREXPUBLISHING,15
IRO1OIMC0001,وامید,گروه مدیریت سرمایه گذاری امید,IREXINVESTMENTS,11
IRO1PARK0001,شاراک,پتروشیمی شازند,IREXCHEMICALSDIVERSIFIED,11
IRO1PASN0001,پارسان,گسترش نفت و گاز پارسیان,IREXINVESTMENTS,11
IRO1PDRO0001,دپارس,پارس‌ دارو,IREXPHARMACEUTICALS,15
IRO1PELC0001,لپارس,پارس‌ الکتریک‌,IREXCOMMUNICATIONEQUIPMENT,15
IRO1PETR0001,وپترو,سرمایه‌گذاری صنایع پتروشیمی‌,IREXINVESTMENTS,13
IRO1PFAN0001,شفن,پتروشیمی فناوران,IREXCHEMICALSDIVERSIFIED,11
IRO1PIAZ0001,غاذر,کشت‌وصنعت‌پیاذر,IREXFARMPRODUCTS,15
IRO1PIRN0001,تپمپی,پمپ‌ سازی‌ ایران‌,IREXINVESTMENTS,15
IRO1PKHA0001,شخارک,پتروشیمی‌ خارک‌,IREXCHEMICALSDIVERSIFIED,11
IRO1PKOD0001,خپارس,پارس‌ خودرو,IREXAUTOMANUFACTURERS,15
IRO1PKLJ0001,فارس,صنایع پتروشیمی خلیج فارس,IREXINVESTMENTS,15
IRO1PLKK0001,پلاسک,پلاسکوکار,IREXRUBBERPLASTICS,15
IRO1PNBA0001,شبندر,پالایش نفت بندرعباس,IREXPETROLEUMPRODUCTS,15
IRO1PNES0001,شپنا,پالایش نفت اصفهان,IREXPETROLEUMPRODUCTS,11
IRO1PNTB0001,شبریز,پالایش نفت تبریز,IREXPETROLEUMPRODUCTS,13
IRO1PRDZ0001,شپدیس,پتروشیمی پردیس,IREXAGRICULTURALCHEMICALS,13
IRO1PSER0001,کسرام,پارس‌ سرام‌,IREXOTHERNONMETALLICPRODUCTS,15
IRO1PSHZ0001,شیراز,پتروشیمی‌شیراز,IREXAGRICULTURALCHEMICALS,11
IRO1PSIR0001,کپشیر,پشم‌شیشه‌ایران‌,IREXOTHERNONMETALLICPRODUCTS,15
IRO1PTAP0001,تاپیکو,س. نفت و گاز و پتروشیمی تامین,IREXINVESTMENTS,15
IRO1RADI0001,ختور,رادیاتور ایران‌,IREXAUTOPARTS,15
IRO1RENA0001,ورنا,سرمایه‌گذاری‌ رنا(هلدینگ‌,IREXINVESTMENTS,13
IRO1RIIR0001,خریخت,صنایع‌ریخته‌گری‌ایران‌,IREXAUTOPARTS,15
IRO1RINM0001,خرینگ,رینگ‌سازی‌مشهد,IREXAUTOPARTS,15
IRO1RKSH0001,رکیش,کارت اعتباری ایران کیش,IREXIT,15
IRO1ROOI0001,کروی,توسعه‌ معادن‌ روی‌ ایران‌,IREXINVESTMENTS,11
IRO1ROZD0001,دروز,داروسازی‌ روزدارو,IREXPHARMACEUTICALS,15
IRO1RSAP0001,ولساپا,لیزینگ رایان‌ سایپا,IREXLEASING,11
IRO1RTIR0001,ختراک,ریخته‌گری‌ تراکتورسازی‌ ایران‌,IREXAUTOPARTS,15
IRO1SADB0001,ساربیل,سیمان آرتا اردبیل,IREXCEMENT,15
IRO1SAHD0001,ثشاهد,سرمایه‌ گذاری‌ شاهد,IREXCONSTRUCTION,11
IRO1SAKH0001,وساخت,سرمایه‌ گذاری‌ ساختمان‌ایران‌,IREXINVESTMENTS,11
IRO1SAMA0001,فاما,صنعتی‌ آما,IREXMETALLICPRODUCTS,13
IRO1SAND0001,وصندوق,سرمایه‌گذاری‌صندوق‌بازنشستگی‌,IREXINVESTMENTS,11
IRO1SBAH0001,وبهمن,سرمایه‌گذاری‌بهمن‌,IREXINVESTMENTS,11
IRO1SBEH0001,غبشهر,صنعتی‌ بهشهر,IREXFARMPRODUCTS,11
IRO1SBHN0001,سبهان,سیمان‌ بهبهان‌,IREXCEMENT,15
IRO1SBOJ0001,سبجنو,سیمان‌ بجنورد,IREXCEMENT,15
IRO1SDAB0001,ساراب,سیمان‌ داراب‌,IREXCEMENT,13
IRO1SDOR0001,سدور,سیمان‌ دورود,IREXCEMENT,15
IRO1SDST0001,سدشت,صنایع سیمان دشتستان,IREXCEMENT,15
IRO1SEFH0001,سصفها,سیمان‌اصفهان‌,IREXCEMENT,15
IRO1SEIL0001,سیلام,سیمان‌ ایلام‌,IREXCEMENT,15
IRO1SEPA0001,فسپا,گروه‌صنعتی‌سپاهان‌,IREXSTEELIRON,15
IRO1SFKZ0001,سفارس,سیمان فارس و خوزستان,IREXINVESTMENTS,11
IRO1SFNO0001,سفانو,سیمان فارس نو,IREXCEMENT,13
IRO1SFRS0001,سفار,سیمان‌فارس‌,IREXCEMENT,15
